path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,piano_scores_paths,contains_piano_track?
"Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer",Das Mädchen am Ufer,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer",Das Mädchen am Ufer,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/12_Die_Silberquelle",Die Silberquelle,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/12_Die_Silberquelle/lc6039262.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/12_Die_Silberquelle/lc6039262.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/12_Die_Silberquelle",Die Silberquelle,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/12_Die_Silberquelle/lc6039262.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/12_Die_Silberquelle/lc6039262.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/13_Brautlied",Brautlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/13_Brautlied",Brautlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/14_Die_Liebe",Die Liebe,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/14_Die_Liebe",Die Liebe,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/15_Der_Wassermann",Der Wassermann,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/15_Der_Wassermann",Der Wassermann,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/16_Amor_und_Bachus",Amor und Bachus,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/16_Amor_und_Bachus",Amor und Bachus,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/17_Der_Erlkönig",Der Erlkönig,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/17_Der_Erlkönig",Der Erlkönig,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/18_Amor_im_Tanz",Amor im Tanz,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/18_Amor_im_Tanz",Amor im Tanz,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag",An einer Freundin Geburtstag,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag",An einer Freundin Geburtstag,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht",Liedchen der Sehnsucht,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht",Liedchen der Sehnsucht,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/21_Der_Winter",Der Winter,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/21_Der_Winter",Der Winter,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/22_An_eine_Blume",An eine Blume,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/22_An_eine_Blume",An eine Blume,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer",Das Mädchen am Ufer,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer",Das Mädchen am Ufer,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/24_Die_Wachtel",Die Wachtel,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/24_Die_Wachtel",Die Wachtel,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/25_Jugendlied",Jugendlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/25_Jugendlied",Jugendlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid_track_2.mid",True
"Schubert,_Franz/_/An_die_Musik,_D.547","An die Musik, D.547",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/An_die_Musik,_D.547/lc6180725.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/_/An_die_Musik,_D.547/lc6180725.mid_track_2.mid",True
"Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d","Die Forelle, Op.32, D550d",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d/lc6900961.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d/lc6900961.mid_track_2.mid",True
"Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118","Gretchen am Spinnrade, D.118",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118/lc7111114.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118/lc7111114.mid_track_1.mid",True
"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/1_Mignon_und_der_Harfner",Mignon und der Harfner,5016678,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/1_Mignon_und_der_Harfner/lc5093434.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/1_Mignon_und_der_Harfner/lc5093434.mid_track_3.mid",True
"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)",Lied der Mignon (Heiss mich nicht reden),5016678,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)/lc4988600.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)/lc4988600.mid_track_2.mid",True
"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/3_Lied_der_Mignon_(So_lasst_mich_scheinen)",Lied der Mignon (So lasst mich scheinen),5016678,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/3_Lied_der_Mignon_(So_lasst_mich_scheinen)/lc5093748.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/3_Lied_der_Mignon_(So_lasst_mich_scheinen)/lc5093748.mid_track_1.mid",True
"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/4_Lied_der_Mignon_(Nur_wer_die_Sehnsucht_kennt)",Lied der Mignon (Nur wer die Sehnsucht kennt),5016678,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/4_Lied_der_Mignon_(Nur_wer_die_Sehnsucht_kennt)/lc5093803.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/4_Lied_der_Mignon_(Nur_wer_die_Sehnsucht_kennt)/lc5093803.mid_track_2.mid",True
"Schubert,_Franz/4_Lieder,_Op.96/3_Wandrers_Nachtlied,_D.768","Wandrers Nachtlied, D.768",5106080,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Lieder,_Op.96/3_Wandrers_Nachtlied,_D.768/lc6486443.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/4_Lieder,_Op.96/3_Wandrers_Nachtlied,_D.768/lc6486443.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/09_Des_Müllers_Blumen",Des Müllers Blumen,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/09_Des_Müllers_Blumen/lc4985932.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/09_Des_Müllers_Blumen/lc4985932.mid_track_2.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!",Mein!,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!/lc4985938.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!/lc4985938.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!",Mein!,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!/lc4985938.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!/lc4985938.mid_track_2.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/12_Pause",Pause,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/12_Pause/lc4985946.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/12_Pause/lc4985946.mid_track_2.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/13_Mit_dem_grünen_Lautenbande",Mit dem grünen Lautenbande,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/13_Mit_dem_grünen_Lautenbande/lc4985940.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/13_Mit_dem_grünen_Lautenbande/lc4985940.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/15_Eifersucht_und_Stolz",Eifersucht und Stolz,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/15_Eifersucht_und_Stolz/lc5026236.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/15_Eifersucht_und_Stolz/lc5026236.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/16_Die_liebe_Farbe",Die liebe Farbe,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/16_Die_liebe_Farbe/lc4985935.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/16_Die_liebe_Farbe/lc4985935.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/17_Die_böse_Farbe",Die böse Farbe,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/17_Die_böse_Farbe/lc4985934.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/17_Die_böse_Farbe/lc4985934.mid_track_2.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen",Trockne Blumen,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen/lc4985949.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen/lc4985949.mid_track_2.mid",True
"Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771","Der Zwerg, D.771",5109410,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771/lc6838113.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771/lc6838113.mid_track_1.mid",True
"Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838","Ellens Gesang II, D.838",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838/lc6181076.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838/lc6181076.mid_track_2.mid",True
"Schubert,_Franz/Op.52/3_Bootgesang,_D.835","Bootgesang, D.835",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/3_Bootgesang,_D.835/lc6181050.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.52/3_Bootgesang,_D.835/lc6181050.mid_track_4.mid",True
"Schubert,_Franz/Op.52/3_Bootgesang,_D.835","Bootgesang, D.835",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/3_Bootgesang,_D.835/lc6181050.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.52/3_Bootgesang,_D.835/lc6181050.mid_track_5.mid",True
"Schubert,_Franz/Op.52/4_Coronach,_D.836","Coronach, D.836",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/4_Coronach,_D.836/lc6182149.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.52/4_Coronach,_D.836/lc6182149.mid_track_3.mid",True
"Schubert,_Franz/Op.59/2_Dass_sie_hier_gewesen",Dass sie hier gewesen,5032890,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.59/2_Dass_sie_hier_gewesen/lc4981984.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.59/2_Dass_sie_hier_gewesen/lc4981984.mid_track_1.mid",True
"Schubert,_Franz/Op.59/4_Lachen_und_Weinen",Lachen und Weinen,5032890,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.59/4_Lachen_und_Weinen/lc4982491.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.59/4_Lachen_und_Weinen/lc4982491.mid_track_1.mid",True
"Schubert,_Franz/Op.60/1_Greisengesang,_D.778","Greisengesang, D.778",5032891,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.60/1_Greisengesang,_D.778/lc4982505.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.60/1_Greisengesang,_D.778/lc4982505.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/01_Liebesbotschaft",Liebesbotschaft,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/01_Liebesbotschaft/lc5077744.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/01_Liebesbotschaft/lc5077744.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/01_Liebesbotschaft",Liebesbotschaft,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/01_Liebesbotschaft/lc5077744.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/01_Liebesbotschaft/lc5077744.mid_track_2.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/02_Kriegers_Ahnung",Kriegers Ahnung,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/02_Kriegers_Ahnung/lc4986000.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/02_Kriegers_Ahnung/lc4986000.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/03_Frühlingssehnsucht",Frühlingssehnsucht,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/03_Frühlingssehnsucht/lc4985999.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/03_Frühlingssehnsucht/lc4985999.mid_track_2.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/05_Aufenthalt",Aufenthalt,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/05_Aufenthalt/lc4985990.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/05_Aufenthalt/lc4985990.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/10_Das_Fischermädchen",Das Fischermädchen,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/10_Das_Fischermädchen/lc5098612.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/10_Das_Fischermädchen/lc5098612.mid_track_2.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/11_Die_Stadt",Die Stadt,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/11_Die_Stadt/lc4985973.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/11_Die_Stadt/lc4985973.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/12_Am_Meer",Am Meer,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/12_Am_Meer/lc4985965.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/12_Am_Meer/lc4985965.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger",Der Doppelgänger,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger/lc4985964.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger/lc4985964.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/14_Die_Taubenpost",Die Taubenpost,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/14_Die_Taubenpost/lc4985962.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/14_Die_Taubenpost/lc4985962.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/14_Die_Taubenpost",Die Taubenpost,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/14_Die_Taubenpost/lc4985962.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/14_Die_Taubenpost/lc4985962.mid_track_2.mid",True
