path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,piano_scores_paths,contains_piano_track?
"Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather",April Weather,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid","../author-profiling-in-symbolic-music/piano scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid_track_1.mid",True
"Schubert,_Franz/Winterreise,_D.911/01_Gute_Nacht",Gute Nacht,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/01_Gute_Nacht/lc5015378.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Winterreise,_D.911/01_Gute_Nacht/lc5015378.mid_track_1.mid",True
"Marshall,_Florence_Ashton/_/Ask_Me_No_More",Ask Me No More,5107542,"Marshall,_Florence_Ashton",Florence Ashton Marshall,Female,"English writer, composer and conductor",1,2,"../Lieder/scores/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid","../author-profiling-in-symbolic-music/piano scores/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid_track_2.mid",True
"Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/5_Träume",Träume,5026081,"Wagner,_Richard",Richard Wagner,Male,German opera composer,1,5,"../Lieder/scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/5_Träume/lc5026092.mid","../author-profiling-in-symbolic-music/piano scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/5_Träume/lc5026092.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger",Der Doppelgänger,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger/lc4985964.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger/lc4985964.mid_track_1.mid",True
Poldowski/_/Sur_l’herbe,Sur l’herbe,5107694,Poldowski,Poldowski,Female,British composer,1,3,../Lieder/scores/Poldowski/_/Sur_l’herbe/lc6663427.mid,../author-profiling-in-symbolic-music/piano scores/Poldowski/_/Sur_l’herbe/lc6663427.mid_track_1.mid,True
"Schröter,_Corona/25_Lieder/05_Der_Brautschmuck",Der Brautschmuck,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/05_Der_Brautschmuck/lc6019300.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/05_Der_Brautschmuck/lc6019300.mid_track_2.mid",True
"Lang,_Josephine/3_Lieder,_Op.36/3_Seid_mir_gegrüsst",Seid mir gegrüsst,5102907,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/3_Lieder,_Op.36/3_Seid_mir_gegrüsst/lc6115317.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/3_Lieder,_Op.36/3_Seid_mir_gegrüsst/lc6115317.mid_track_1.mid",True
"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène",A Clymène,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid","../author-profiling-in-symbolic-music/piano scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid_track_2.mid",True
"Munktell,_Helena/10_Songs/10_Fidélité",Fidélité,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges",Les moutons des anges,5101200,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mid_track_2.mid",True
"Bizet,_Georges/Feuilles_d’album/3_Sonnet",Sonnet,5079497,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/Feuilles_d’album/3_Sonnet/lc5079512.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/Feuilles_d’album/3_Sonnet/lc5079512.mid_track_1.mid",True
"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/8_O_my_little_sixpence",O my little sixpence,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/8_O_my_little_sixpence/lc6218743.mid","../author-profiling-in-symbolic-music/piano scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/8_O_my_little_sixpence/lc6218743.mid_track_5.mid",True
"Haydn,_Joseph/10_Canzonets/07_The_Mermaid’s_Song,_Hob.XXVIa25","The Mermaid’s Song, Hob.XXVIa:25",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/07_The_Mermaid’s_Song,_Hob.XXVIa25/lc6472842.mid","../author-profiling-in-symbolic-music/piano scores/Haydn,_Joseph/10_Canzonets/07_The_Mermaid’s_Song,_Hob.XXVIa25/lc6472842.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!",Tireli!,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!/lc6011018.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!/lc6011018.mid_track_2.mid",True
"Cowen,_Frederic_Hymen/_/Hail!",Hail!,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/Hail!/lc6482928.mid","../author-profiling-in-symbolic-music/piano scores/Cowen,_Frederic_Hymen/_/Hail!/lc6482928.mid_track_2.mid",True
"Debussy,_Claude/Trois_Chansons_de_Bilitis/3_Le_Tombeau_des_Naïades",Le Tombeau des Naïades,5079444,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/Trois_Chansons_de_Bilitis/3_Le_Tombeau_des_Naïades/lc5079459.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/Trois_Chansons_de_Bilitis/3_Le_Tombeau_des_Naïades/lc5079459.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/07_Klage",Klage,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/07_Klage/lc6022417.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/07_Klage/lc6022417.mid_track_2.mid",True
"Phillips,_Elizabeth/_/Cushla_Machree",Cushla Machree,5107096,"Phillips,_Elizabeth",Elizabeth Phillips,Female,"English singer, song composer, actress and playwright",1,1,"../Lieder/scores/Phillips,_Elizabeth/_/Cushla_Machree/lc6606200.mid","../author-profiling-in-symbolic-music/piano scores/Phillips,_Elizabeth/_/Cushla_Machree/lc6606200.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/02_Aufmunterung_zur_Freude",Aufmunterung zur Freude,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/02_Aufmunterung_zur_Freude/lc6017336.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/02_Aufmunterung_zur_Freude/lc6017336.mid_track_1.mid",True
"Gonzaga,_Chiquinha/_/Feijoada_do_Brasil",Feijoada do Brasil,5107147,"Gonzaga,_Chiquinha",Chiquinha Gonzaga,Female,Brazilian musician and composer,1,12,"../Lieder/scores/Gonzaga,_Chiquinha/_/Feijoada_do_Brasil/lc6611543.mid","../author-profiling-in-symbolic-music/piano scores/Gonzaga,_Chiquinha/_/Feijoada_do_Brasil/lc6611543.mid_track_1.mid",True
"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest","When I am dead, my dearest",5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest/lc6189644.mid","../author-profiling-in-symbolic-music/piano scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest/lc6189644.mid_track_2.mid",True
"Warlock,_Peter/Songs/13_Lullaby",Lullaby,5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/13_Lullaby/lc6202319.mid","../author-profiling-in-symbolic-music/piano scores/Warlock,_Peter/Songs/13_Lullaby/lc6202319.mid_track_1.mid",True
"Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/6_Eine_gute,_gute_Nacht","Eine gute, gute Nacht",5032872,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/6_Eine_gute,_gute_Nacht/lc4926375.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/6_Eine_gute,_gute_Nacht/lc4926375.mid_track_1.mid",True
"Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude",Lassitude,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude/lc5057847.mid","../author-profiling-in-symbolic-music/piano scores/Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude/lc5057847.mid_track_1.mid",True
"Schröter,_Corona/25_Lieder/17_Der_Erlkönig",Der Erlkönig,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_track_2.mid",True
"Lang,_Josephine/3_Lieder,_Op.36/1_Es_sang_vor_langen_Jahren_wohl_auch_die_Nachtigall",Es sang vor langen Jahren wohl auch die Nachtigall,5102907,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/3_Lieder,_Op.36/1_Es_sang_vor_langen_Jahren_wohl_auch_die_Nachtigall/lc6112984.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/3_Lieder,_Op.36/1_Es_sang_vor_langen_Jahren_wohl_auch_die_Nachtigall/lc6112984.mid_track_2.mid",True
"Munktell,_Helena/10_Songs/02_Dans_le_lointain_des_bois",Dans le lointain des bois,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/02_Dans_le_lointain_des_bois/lc6654137.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/02_Dans_le_lointain_des_bois/lc6654137.mid_track_1.mid",True
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/6b_Chanson_mélancolique",Chanson mélancolique,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/6b_Chanson_mélancolique/lc6641170.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/6b_Chanson_mélancolique/lc6641170.mid_track_2.mid",True
"Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe",Ewige Nähe,5102677,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe/lc6089528.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe/lc6089528.mid_track_1.mid",True
"Debussy,_Claude/2_Romances/1_L’âme_évaporée",L’âme évaporée,5110892,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/2_Romances/1_L’âme_évaporée/lc7163829.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/2_Romances/1_L’âme_évaporée/lc7163829.mid_track_1.mid",True
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/5_Gentilles_hirondelles",Gentilles hirondelles,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/5_Gentilles_hirondelles/lc6641060.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/5_Gentilles_hirondelles/lc6641060.mid_track_2.mid",True
"Beach,_Amy/3_Shakespeare_Songs,_Op.37/3_Fairy_Lullaby",Fairy Lullaby,5106666,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/3_Shakespeare_Songs,_Op.37/3_Fairy_Lullaby/lc6564816.mid","../author-profiling-in-symbolic-music/piano scores/Beach,_Amy/3_Shakespeare_Songs,_Op.37/3_Fairy_Lullaby/lc6564816.mid_track_1.mid",True
"Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils",To Daffodils,5103561,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid","../author-profiling-in-symbolic-music/piano scores/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid_track_1.mid",True
"Gonzaga,_Chiquinha/_/Ai_que_broma!",Ai que broma!,5107147,"Gonzaga,_Chiquinha",Chiquinha Gonzaga,Female,Brazilian musician and composer,1,12,"../Lieder/scores/Gonzaga,_Chiquinha/_/Ai_que_broma!/lc6609555.mid","../author-profiling-in-symbolic-music/piano scores/Gonzaga,_Chiquinha/_/Ai_que_broma!/lc6609555.mid_track_1.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe",Verschwiegene Liebe,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe/lc4946077.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe/lc4946077.mid_track_2.mid",True
"Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand","Clasp mine closer, little dear white hand",5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand/lc6209608.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand/lc6209608.mid_track_1.mid",True
"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild",Zeig mir dein wahres Bild,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid","../author-profiling-in-symbolic-music/piano scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid_track_1.mid",True
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai",J’en mourrai,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid_track_1.mid",True
"Schumann,_Robert/Dichterliebe,_Op.48/05_Ich_will_meine_Seele_tauchen",Ich will meine Seele tauchen,5003152,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Dichterliebe,_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Dichterliebe,_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/12_Pause",Pause,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/12_Pause/lc4985946.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/12_Pause/lc4985946.mid_track_2.mid",True
"Browne,_Augusta/_/The_Reply_of_the_Messenger_Bird",The Reply of the Messenger Bird,5106888,"Browne,_Augusta",Augusta Browne,Female,American composer,1,3,"../Lieder/scores/Browne,_Augusta/_/The_Reply_of_the_Messenger_Bird/lc6588799.mid","../author-profiling-in-symbolic-music/piano scores/Browne,_Augusta/_/The_Reply_of_the_Messenger_Bird/lc6588799.mid_track_2.mid",True
"Coleridge-Taylor,_Samuel/_/Oh,_the_Summer","Oh, the Summer",5103493,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid","../author-profiling-in-symbolic-music/piano scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid_track_3.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/02_Der_Musikant",Der Musikant,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/02_Der_Musikant/lc5024866.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/02_Der_Musikant/lc5024866.mid_track_1.mid",True
"Gonzaga,_Chiquinha/_/Ai_que_broma!",Ai que broma!,5107147,"Gonzaga,_Chiquinha",Chiquinha Gonzaga,Female,Brazilian musician and composer,1,12,"../Lieder/scores/Gonzaga,_Chiquinha/_/Ai_que_broma!/lc6609555.mid","../author-profiling-in-symbolic-music/piano scores/Gonzaga,_Chiquinha/_/Ai_que_broma!/lc6609555.mid_track_2.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/16_Liebesglück",Liebesglück,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/16_Liebesglück/lc4928198.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/16_Liebesglück/lc4928198.mid_track_1.mid",True
"Cowen,_Frederic_Hymen/_/Past_and_Future",Past and Future,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/Past_and_Future/lc6484163.mid","../author-profiling-in-symbolic-music/piano scores/Cowen,_Frederic_Hymen/_/Past_and_Future/lc6484163.mid_track_2.mid",True
"Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls",Just a multitude of curls,5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls/lc6209605.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls/lc6209605.mid_track_1.mid",True
"Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht",Ich sagte nicht,5103538,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht/lc6245971.mid","../author-profiling-in-symbolic-music/piano scores/Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht/lc6245971.mid_track_1.mid",True
"Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit",Le ciel est par-dessus le toit,5106276,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid","../author-profiling-in-symbolic-music/piano scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid_track_1.mid",True
"Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau",Je demande à l’oiseau,5103538,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau/lc6245974.mid","../author-profiling-in-symbolic-music/piano scores/Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau/lc6245974.mid_track_1.mid",True
"Beach,_Amy/3_Browning_Songs,_Op.44/1_The_Year’s_at_the_Spring",The Year’s at the Spring,5103537,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/3_Browning_Songs,_Op.44/1_The_Year’s_at_the_Spring/lc6212179.mid","../author-profiling-in-symbolic-music/piano scores/Beach,_Amy/3_Browning_Songs,_Op.44/1_The_Year’s_at_the_Spring/lc6212179.mid_track_1.mid",True
"Duchambge,_Pauline/_/Ronde_des_pauvres",Ronde des pauvres,5106919,"Duchambge,_Pauline",Pauline Duchambge,Female,French composer,1,4,"../Lieder/scores/Duchambge,_Pauline/_/Ronde_des_pauvres/lc6594151.mid","../author-profiling-in-symbolic-music/piano scores/Duchambge,_Pauline/_/Ronde_des_pauvres/lc6594151.mid_track_2.mid",True
"Schumann,_Robert/Lieder_und_Gesänge,_Vol.IV,_Op.96/2_Schneeglöckchen",Schneeglöckchen,5109332,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Lieder_und_Gesänge,_Vol.IV,_Op.96/2_Schneeglöckchen/lc6984553.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Lieder_und_Gesänge,_Vol.IV,_Op.96/2_Schneeglöckchen/lc6984553.mid_track_2.mid",True
"Lang,_Josephine/3_Lieder,_Op.8/2_In_die_Ferne",In die Ferne,5102677,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/3_Lieder,_Op.8/2_In_die_Ferne/lc6088768.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/3_Lieder,_Op.8/2_In_die_Ferne/lc6088768.mid_track_2.mid",True
"Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day","If I were a bird, I would sing all day",5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day/lc6209607.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day/lc6209607.mid_track_2.mid",True
"Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife",The Bonnie Wee Wife,5107150,"Guest,_Jane_Mary",Jane Mary Guest,Female,English composer and pianist,1,2,"../Lieder/scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid","../author-profiling-in-symbolic-music/piano scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/05_C’est_un_oiseau_du_bois_sauvage",C’est un oiseau du bois sauvage,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/05_C’est_un_oiseau_du_bois_sauvage/lc5001721.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/05_C’est_un_oiseau_du_bois_sauvage/lc5001721.mid_track_2.mid",True
"Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille",La dernière feuille,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid","../author-profiling-in-symbolic-music/piano scores/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid_track_2.mid",True
"Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29","Das Fenster, MWV K 29",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29/lc6989284.mid","../author-profiling-in-symbolic-music/piano scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29/lc6989284.mid_track_1.mid",True
"Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122","Der Mond, MWV K 122",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122/lc6995255.mid","../author-profiling-in-symbolic-music/piano scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122/lc6995255.mid_track_1.mid",True
"Schubert,_Franz/Winterreise,_D.911/05_Der_Lindenbaum",Der Lindenbaum,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/05_Der_Lindenbaum/lc5016466.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Winterreise,_D.911/05_Der_Lindenbaum/lc5016466.mid_track_2.mid",True
"Bizet,_Georges/Feuilles_d’album/2_Adieux_à_Suzon",Adieux à Suzon,5079497,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/Feuilles_d’album/2_Adieux_à_Suzon/lc5079502.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/Feuilles_d’album/2_Adieux_à_Suzon/lc5079502.mid_track_1.mid",True
