,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
899,"Schröter,_Corona/25_Lieder/13_Brautlied",Brautlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid_type0.mid"
900,"Schröter,_Corona/25_Lieder/14_Die_Liebe",Die Liebe,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid_type0.mid"
901,"Schröter,_Corona/25_Lieder/15_Der_Wassermann",Der Wassermann,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid_type0.mid"
902,"Schröter,_Corona/25_Lieder/16_Amor_und_Bachus",Amor und Bachus,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid_type0.mid"
903,"Schröter,_Corona/25_Lieder/17_Der_Erlkönig",Der Erlkönig,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_type0.mid"
904,"Schröter,_Corona/25_Lieder/18_Amor_im_Tanz",Amor im Tanz,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_type0.mid"
905,"Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag",An einer Freundin Geburtstag,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid_type0.mid"
906,"Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht",Liedchen der Sehnsucht,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid_type0.mid"
907,"Schröter,_Corona/25_Lieder/21_Der_Winter",Der Winter,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid_type0.mid"
908,"Schröter,_Corona/25_Lieder/22_An_eine_Blume",An eine Blume,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid_type0.mid"
909,"Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer",Das Mädchen am Ufer,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid_type0.mid"
910,"Schröter,_Corona/25_Lieder/24_Die_Wachtel",Die Wachtel,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid_type0.mid"
911,"Schröter,_Corona/25_Lieder/25_Jugendlied",Jugendlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid_type0.mid"
912,"Schubert,_Franz/_/Das_Rosenband,_D.280","Das Rosenband, D.280",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid_type0.mid"
913,"Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d","Die Forelle, Op.32, D550d",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d/lc6900961.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d/lc6900961.mid_type0.mid"
914,"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/1_Mignon_und_der_Harfner",Mignon und der Harfner,5016678,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/1_Mignon_und_der_Harfner/lc5093434.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/1_Mignon_und_der_Harfner/lc5093434.mid_type0.mid"
915,"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)",Lied der Mignon (Heiss mich nicht reden),5016678,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)/lc4988600.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)/lc4988600.mid_type0.mid"
916,"Schubert,_Franz/4_Lieder,_Op.96/2_Jägers_Liebeslied,_D.909","Jägers Liebeslied, D.909",5106080,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/4_Lieder,_Op.96/2_Jägers_Liebeslied,_D.909/lc6486395.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Lieder,_Op.96/2_Jägers_Liebeslied,_D.909/lc6486395.mid_type0.mid"
917,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/01_Das_Wandern",Das Wandern,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/01_Das_Wandern/lc5004731.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/01_Das_Wandern/lc5004731.mid_type0.mid"
918,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/02_Wohin",Wohin?,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/02_Wohin/lc4982535.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/02_Wohin/lc4982535.mid_type0.mid"
919,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/06_Der_Neugierige",Der Neugierige,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/06_Der_Neugierige/lc4985930.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/06_Der_Neugierige/lc4985930.mid_type0.mid"
920,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/07_Ungeduld",Ungeduld,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/07_Ungeduld/lc4985951.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/07_Ungeduld/lc4985951.mid_type0.mid"
921,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/08_Morgengruß",Morgengruß,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/08_Morgengruß/lc5025982.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/08_Morgengruß/lc5025982.mid_type0.mid"
922,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!",Mein!,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!/lc4985938.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/11_Mein!/lc4985938.mid_type0.mid"
923,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/14_Der_Jäger",Der Jäger,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/14_Der_Jäger/lc4985927.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/14_Der_Jäger/lc4985927.mid_type0.mid"
924,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen",Trockne Blumen,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen/lc4985949.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen/lc4985949.mid_type0.mid"
925,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied",Des Baches Wiegenlied,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied/lc4985931.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied/lc4985931.mid_type0.mid"
926,"Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771","Der Zwerg, D.771",5109410,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771/lc6838113.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771/lc6838113.mid_type0.mid"
927,"Schubert,_Franz/Op.22/2_Wehmut,_D.772","Wehmut, D.772",5109410,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.22/2_Wehmut,_D.772/lc6834474.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.22/2_Wehmut,_D.772/lc6834474.mid_type0.mid"
928,"Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838","Ellens Gesang II, D.838",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838/lc6181076.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838/lc6181076.mid_type0.mid"
929,"Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846","Normans Gesang, D.846",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846/lc6182173.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846/lc6182173.mid_type0.mid"
930,"Schubert,_Franz/Op.52/6_Ellens_Gesang_III,_D.839_(Ave_Maria)","Ellens Gesang III, D.839 (Ave Maria)",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/6_Ellens_Gesang_III,_D.839_(Ave_Maria)/lc6389103.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/6_Ellens_Gesang_III,_D.839_(Ave_Maria)/lc6389103.mid_type0.mid"
931,"Schubert,_Franz/Op.52/7_Lied_des_gefangenen_Jägers,_D.843","Lied des gefangenen Jägers, D.843",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/7_Lied_des_gefangenen_Jägers,_D.843/lc6389071.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/7_Lied_des_gefangenen_Jägers,_D.843/lc6389071.mid_type0.mid"
932,"Schubert,_Franz/Op.59/2_Dass_sie_hier_gewesen",Dass sie hier gewesen,5032890,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.59/2_Dass_sie_hier_gewesen/lc4981984.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.59/2_Dass_sie_hier_gewesen/lc4981984.mid_type0.mid"
933,"Schubert,_Franz/Op.59/4_Lachen_und_Weinen",Lachen und Weinen,5032890,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.59/4_Lachen_und_Weinen/lc4982491.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.59/4_Lachen_und_Weinen/lc4982491.mid_type0.mid"
934,"Schubert,_Franz/Op.60/2_Dithyrambe,_D.801","Dithyrambe, D.801",5032891,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.60/2_Dithyrambe,_D.801/lc4982465.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.60/2_Dithyrambe,_D.801/lc4982465.mid_type0.mid"
935,"Schubert,_Franz/Schwanengesang,_D.957/02_Kriegers_Ahnung",Kriegers Ahnung,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/02_Kriegers_Ahnung/lc4986000.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Schwanengesang,_D.957/02_Kriegers_Ahnung/lc4986000.mid_type0.mid"
936,"Schubert,_Franz/Schwanengesang,_D.957/03_Frühlingssehnsucht",Frühlingssehnsucht,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/03_Frühlingssehnsucht/lc4985999.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Schwanengesang,_D.957/03_Frühlingssehnsucht/lc4985999.mid_type0.mid"
937,"Schubert,_Franz/Schwanengesang,_D.957/09_Ihr_Bild",Ihr Bild,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/09_Ihr_Bild/lc4985984.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Schwanengesang,_D.957/09_Ihr_Bild/lc4985984.mid_type0.mid"
938,"Schubert,_Franz/Schwanengesang,_D.957/11_Die_Stadt",Die Stadt,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/11_Die_Stadt/lc4985973.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Schwanengesang,_D.957/11_Die_Stadt/lc4985973.mid_type0.mid"
939,"Schubert,_Franz/Schwanengesang,_D.957/12_Am_Meer",Am Meer,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/12_Am_Meer/lc4985965.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Schwanengesang,_D.957/12_Am_Meer/lc4985965.mid_type0.mid"
940,"Schubert,_Franz/Winterreise,_D.911/01_Gute_Nacht",Gute Nacht,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/01_Gute_Nacht/lc5015378.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/01_Gute_Nacht/lc5015378.mid_type0.mid"
941,"Schubert,_Franz/Winterreise,_D.911/04_Erstarrung",Erstarrung,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/04_Erstarrung/lc5015573.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/04_Erstarrung/lc5015573.mid_type0.mid"
942,"Schubert,_Franz/Winterreise,_D.911/05_Der_Lindenbaum",Der Lindenbaum,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/05_Der_Lindenbaum/lc5016466.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/05_Der_Lindenbaum/lc5016466.mid_type0.mid"
943,"Schubert,_Franz/Winterreise,_D.911/06_Wasserfluth",Wasserfluth,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/06_Wasserfluth/lc5016512.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/06_Wasserfluth/lc5016512.mid_type0.mid"
944,"Schubert,_Franz/Winterreise,_D.911/07_Auf_dem_Flusse",Auf dem Flusse,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/07_Auf_dem_Flusse/lc5015410.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/07_Auf_dem_Flusse/lc5015410.mid_type0.mid"
945,"Schubert,_Franz/Winterreise,_D.911/10_Rast_(Spätere_Fassung)",Rast (Spätere Fassung),5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/10_Rast_(Spätere_Fassung)/lc5023517.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/10_Rast_(Spätere_Fassung)/lc5023517.mid_type0.mid"
946,"Schubert,_Franz/Winterreise,_D.911/12_Einsamkeit_(Urspruengliche_Fassung)",Einsamkeit (Urspruengliche Fassung),5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/12_Einsamkeit_(Urspruengliche_Fassung)/lc5023662.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/12_Einsamkeit_(Urspruengliche_Fassung)/lc5023662.mid_type0.mid"
947,"Schubert,_Franz/Winterreise,_D.911/13_Die_Post",Die Post,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/13_Die_Post/lc5007176.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/13_Die_Post/lc5007176.mid_type0.mid"
948,"Schubert,_Franz/Winterreise,_D.911/16_Letzte_Hoffnung",Letzte Hoffnung,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/16_Letzte_Hoffnung/lc5007180.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/16_Letzte_Hoffnung/lc5007180.mid_type0.mid"
949,"Schubert,_Franz/Winterreise,_D.911/21_Das_Wirthshaus",Das Wirthshaus,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/21_Das_Wirthshaus/lc5013945.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/21_Das_Wirthshaus/lc5013945.mid_type0.mid"
950,"Schubert,_Franz/Winterreise,_D.911/23_Die_Nebensonnen",Die Nebensonnen,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/23_Die_Nebensonnen/lc5014002.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/23_Die_Nebensonnen/lc5014002.mid_type0.mid"
951,"Schubert,_Franz/Winterreise,_D.911/24_Der_Leiermann_(Spätere_Fassung)",Der Leiermann (Spätere Fassung),5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/24_Der_Leiermann_(Spätere_Fassung)/lc5014023.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Winterreise,_D.911/24_Der_Leiermann_(Spätere_Fassung)/lc5014023.mid_type0.mid"
952,"Schumann,_Clara/_/Die_gute_Nacht",Die gute Nacht,5101059,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/_/Die_gute_Nacht/lc5000388.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/_/Die_gute_Nacht/lc5000388.mid_type0.mid"
953,"Schumann,_Clara/_/Lorelei",Lorelei,5101059,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/_/Lorelei/lc4919673.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/_/Lorelei/lc4919673.mid_type0.mid"
954,"Schumann,_Clara/6_Lieder,_Op.13/1_Ich_stand_in_dunklen_Träumen",Ich stand in dunklen Träumen,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/6_Lieder,_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mid_type0.mid"
955,"Schumann,_Clara/6_Lieder,_Op.13/2_Sie_liebten_sich_beide",Sie liebten sich beide,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/2_Sie_liebten_sich_beide/lc5125680.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/6_Lieder,_Op.13/2_Sie_liebten_sich_beide/lc5125680.mid_type0.mid"
956,"Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber",Liebeszauber,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid_type0.mid"
957,"Schumann,_Clara/6_Lieder,_Op.13/4_Der_Mond_kommt_still_gegangen",Der Mond kommt still gegangen,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/4_Der_Mond_kommt_still_gegangen/lc5126921.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/6_Lieder,_Op.13/4_Der_Mond_kommt_still_gegangen/lc5126921.mid_type0.mid"
958,"Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge",Ich hab’ in Deinem Auge,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge/lc5130351.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge/lc5130351.mid_type0.mid"
